POSIX,source,app,x_x0,y_y0,t_t0
1495039719,134,2,0.064812984,0.000951322,1
1495039723,63,2,-0.149897232,-0.00073983,1
1495044203,86,2,0.078968722,-0.063501178,0
1495044708,50,2,0.010022243,-0.064447265,1
1495045773,78,2,0.046297821,0.023376034,1
1495046354,93,2,-0.088484139,-0.210914251,2
1495098209,94,2,-0.071419105,0.034454869,0
1495098407,87,2,0.0104953,-0.056207317,1
1495099548,121,2,-0.043976522,0.061122028,3
1495101532,86,2,0.059502449,0.22559247,0
1495110641,98,2,0.095262388,-0.067947772,0
1495112686,141,2,-0.01366246,0.072268289,3
1495114758,144,2,0.15335959,0.051110627,1
1495118284,74,2,0.061256568,-0.08696965,0
1495118616,116,2,-0.027531145,-0.094193977,0
1495120188,92,2,-0.093493762,0.039893855,0
1495126761,83,2,-0.17793529,0.113846459,0
1495132474,86,2,-0.037996927,0.008082677,1
1495135518,121,2,-0.207593812,0.075058557,0
1495182982,36,2,0.143121291,0.024603775,1
1495187462,75,2,-0.018000952,0.03741942,0
1495187944,148,2,0.007253503,-0.165484957,0
1495192064,87,2,-0.081529776,0.017923659,0
1495196421,65,2,0.20254999,0.128193872,0
1495196687,152,2,-0.03156599,-0.018094183,3
1495197867,38,2,0.002380592,0.068069736,1
1495204974,107,2,-0.24237097,-0.227647745,0
1495222940,130,2,0.055563897,0.063883941,0
1495224849,5,2,0.001576663,-0.210836512,0
1495284124,152,2,-0.097631062,-0.060483793,0
1495285634,59,2,0.104254527,-0.011116834,0
1495292561,94,2,-0.145095862,-0.114473667,0
1495295375,27,2,-0.03776046,0.095134959,0
1495299759,23,2,0.088191038,0.015395919,0
1495300461,58,2,-0.131021168,-0.191414964,0
1495303492,65,2,-0.027563548,0.050712779,3
1495307501,49,2,0.031861382,-0.09046201,0
1495354123,64,2,-0.022257737,0.084127335,1
1495382054,86,2,0.177901556,-0.144083712,0
1495390737,64,2,0.155673731,0.118730187,3
1495447890,88,2,0.11275536,0.02414723,0
1495455524,81,2,-0.138176212,-0.119564374,0
1495456955,26,2,0.070648132,-0.035280032,2
1495459654,82,2,0.219405918,-0.033067446,0
1495464805,21,2,-0.090643714,0.002397375,2
1495466181,83,2,0.116015363,-0.052231864,0
1495469542,87,2,-0.11086136,-0.069930423,0
1495470788,72,2,-0.035120365,0.160538019,0
1495479963,50,2,0.163655554,0.087221317,0
1495482618,33,2,-0.059969231,-0.102659014,0
1495483401,83,2,-0.00490382,0.053586805,0
1495483668,120,2,0.129818112,0.182418085,0
1495485538,58,2,-0.129129062,0.312260686,1
1495527473,149,2,-0.143537376,-0.009658497,1
1495527974,43,2,0.21562695,-0.139198748,0
1495531629,42,2,-0.031398987,-0.05927563,1
1495536504,81,2,0.111772311,0.05509128,1
1495536625,64,2,0.177921548,-0.078412064,3
1495544990,134,2,0.081284351,0.019667257,1
1495545291,137,2,-0.003016388,0.04163319,0
1495546272,150,2,0.224776071,-0.017286122,0
1495547825,55,2,0.107909839,-0.001106622,1
1495553887,9,2,-0.022194643,-0.102819169,1
1495560141,97,2,0.02524103,0.126431323,0
1495564772,33,2,0.04679877,0.076787324,1
1495564933,80,2,0.113464563,0.086161129,0
1495566588,38,2,0.038077754,-0.01786321,0
1495568381,120,2,0.092418321,-0.038726076,0
1495613746,65,2,-0.017318476,-0.132081701,0
1495615674,153,2,0.141719271,0.006239509,0
1495624171,5,2,0.036373183,-0.039271261,1
1495630490,146,2,-0.080516234,-0.146246029,1
1495643830,59,2,-0.166212845,0.021704479,1
1495645571,75,2,0.03225103,0.065358812,0
1495648157,92,2,0.130682037,0.020276445,1
1495648720,68,2,0.141423716,-0.182689028,0
1495649955,20,2,-0.136880432,-0.057417355,0
1495650593,43,2,-0.172112606,0.046151399,0
1495650718,148,2,-0.029223709,0.07446987,1
1495652259,141,2,-0.028933124,0.086880194,2
1495656839,27,2,-0.137578989,3.38E-05,1
1495657074,120,2,-0.053681623,0.014145828,0
1495657131,16,2,0.068864175,-0.168485881,0
1495658154,130,2,0.02325845,-0.037488281,3
1495703954,109,2,-0.018482758,0.013566773,1
1495707219,36,2,-0.031663659,0.05978838,0
1495711699,120,2,0.068799255,-0.189982736,1
1495716390,144,2,0.026516462,-0.158904265,0
1495719704,132,2,-0.015219253,0.094147534,1
1495722321,6,2,0.143795054,0.057159209,0
1495725145,13,2,-0.079135602,0.024911667,0
1495731405,111,2,0.062297879,0.013013805,0
1495734226,132,2,-0.166122924,0.150175913,0
1495735379,71,2,-0.026956633,-0.124277024,0
1495737472,20,2,0.098711337,-0.097955714,2
1495738650,34,2,0.05553157,-0.066881729,1
1495740540,145,2,-0.005673838,0.046001818,0
1495741995,91,2,-0.011040194,0.019322375,0
1495743569,64,2,0.1224185,0.075021584,0
1495787362,131,2,-0.114730769,0.031588401,1
1495793157,10,2,0.015793017,0.053909844,0
1495797974,78,2,-0.109478503,-0.268684755,0
1495798459,28,2,-0.048304841,0.08618313,1
1495799494,41,2,-0.114863782,-0.028585304,0
1495800833,121,2,-0.012498648,0.050248987,0
1495802547,130,2,0.051980404,-0.080902191,1
1495804023,36,2,0.045291204,0.066188605,0
1495807716,109,2,0.069537827,-0.085880282,0
1495816147,124,2,-0.02512403,-0.153715253,3
1495816224,5,2,0.08297145,0.000740873,0
1495820011,74,2,-0.048740895,0.053628377,1
1495826034,43,2,0.002562357,0.02911133,0
1495827443,145,2,0.00469614,0.170383461,0
1495832163,33,2,-0.175760092,0.133046067,0
1495832199,72,2,-0.074769726,-0.09219639,0
1495832331,8,2,-0.15800002,-0.046488835,0
1495875086,7,2,-0.010759283,-0.044020535,0
1495880848,127,2,0.012948961,-0.273853802,0
1495885281,152,2,0.096598257,-0.030070622,0
1495896604,54,2,-0.029110887,-0.100703258,1
1495901238,93,2,0.005987295,0.118379095,0
1495909194,130,2,0.036788229,0.051094742,0
1495971129,67,2,0.094563034,-0.119124761,1
1495972691,133,2,0.005245076,-0.014246135,0
1495982890,120,2,-0.039979041,0.053591225,0
1495985744,64,2,-0.098071572,-0.15759605,1
1495995813,116,2,-0.076745236,-0.060144647,1
1496046084,98,2,-0.034338262,-0.077370018,3
1496054007,114,2,0.168640793,-0.030299921,1
1496055019,150,2,-0.065593995,-0.117983751,0
1496057402,114,2,-0.043857765,0.06151796,0
1496057901,85,2,-0.06222892,0.022043087,0
1496061571,56,2,-0.134991585,-0.0735802,1
1496065927,135,2,0.2344705,0.009159718,0
1496069298,73,2,0.023937243,0.06245177,7
1496071941,92,2,0.0374455,0.049786088,1
1496072936,114,2,0.121141979,-0.050833678,0
1496074969,131,2,-0.056550762,-0.039513359,1
1496075723,85,2,0.00970456,-0.017696109,0
1496081368,36,2,0.043335097,-0.135087477,0
1496089423,52,2,0.120330071,-0.037189922,0
1496089451,137,2,-0.005466138,-0.105749865,1
1496139627,151,2,-0.026558193,-0.115765986,1
1496144970,5,2,0.160978401,0.218798141,1
1496145411,17,2,0.019285963,0.0235439,0
1496146360,75,2,0.116747412,0.110225117,0
1496151804,74,2,0.147585047,-0.0394737,0
1496156736,67,2,0.042720855,0.111113012,0
1496157073,96,2,-0.010749604,0.136647128,1
1496158873,9,2,0.110349053,0.130904933,1
1496163483,42,2,0.05065105,-0.001397384,0
1496164836,114,2,0.089058742,-0.023596644,0
1496166044,52,2,-0.018244444,-0.138847835,1
1496167349,103,2,-0.027498184,-0.0391571,0
1496173755,56,2,0.089997924,0.012170895,1
1496177110,33,2,0.074906595,-0.045482431,0
1496219972,143,2,0.06307318,0.004417193,0
1496221721,33,2,0.036743974,-0.075801692,0
1496222042,106,2,0.00613174,-0.022588346,0
1496222256,5,2,0.107830086,-0.090853249,0
1496225827,65,2,-0.130247076,-0.334932239,0
1496228257,91,2,0.022562082,0.165571791,0
1496233994,66,2,-0.129097024,0.032721727,0
1496234508,34,2,0.02433151,-0.101010398,1
1496236103,72,2,-0.038918222,-0.035917699,0
1496238625,48,2,0.216773232,-0.028852197,0
1496242350,119,2,-0.025188228,0.188388862,1
1496244145,152,2,-0.06770386,-0.086976011,0
1496246162,149,2,0.075280866,0.086319418,2
1496246644,10,2,0.047475475,-0.016154565,0
1496253006,121,2,-0.138821846,0.107531963,0
1496254742,24,2,0.19840739,-0.048977489,0
1496306696,23,2,-0.126865843,0.052517874,0
1496307792,138,2,0.014465142,0.111576682,0
1496308146,93,2,0.0823672,0.055085493,0
1496315753,59,2,0.09845918,-0.004222863,0
1496316432,20,2,-0.057453975,-0.127084792,0
1496322274,91,2,-0.048747426,-0.061467939,0
1496324038,121,2,0.006806119,-0.06334088,1
1496324261,9,2,0.053018959,0.017301015,1
1496339134,45,2,0.059648604,0.030929178,0
1496339246,114,2,0.068869427,0.060173673,1
1496343064,33,2,-0.087853016,0.032288394,0
1496344115,6,2,0.044366692,0.018462554,1
1496348825,20,2,0.132904761,-0.056007855,1
1496400787,64,2,-0.0063597,-0.090717957,0
1496402117,82,2,-0.043214663,-0.063170865,0
1496406151,126,2,-0.014204512,-0.056272249,1
1496407909,49,2,-0.06880825,-0.080976115,1
1496409010,86,2,0.020197227,0.085803759,1
1496419060,117,2,-0.057012271,-0.049050089,5
1496423255,12,2,-0.117483166,0.152043368,0
1496429597,24,2,0.167852209,-0.069905203,0
1496483782,87,2,-0.180191486,-0.062494417,0
1496485354,11,2,0.079746056,0.075121622,1
1496498068,20,2,0.021420655,-0.195460988,1
1496502383,37,2,0.017582449,-0.109670335,4
1496519216,96,2,-0.070341378,-0.142320057,0
1496568142,56,2,0.06915046,-0.042882876,0
1496572869,17,2,0.303433089,0.079641535,0
1496584170,20,2,-0.040907025,-0.098477861,2
1496590536,81,2,0.087265732,-0.112652036,1
1496590897,106,2,0.01144954,-0.108874927,0
1496593998,114,2,0.076218665,-0.179647898,0
1496597318,83,2,0.077067303,0.056137723,0
1496658306,2,2,-0.043934574,-0.113843723,3
1496658310,54,2,0.141239909,-0.086342585,2
1496658918,43,2,0.040447477,-0.110914729,1
1496660018,10,2,-0.205224542,0.033153762,0
1496666376,134,2,0.174010396,-0.123210878,2
1496666855,41,2,-0.031405388,-0.133502611,0
1496671985,117,2,-0.035268945,-0.082699262,0
1496672362,26,2,-0.04160363,0.217930454,0
1496673619,97,2,0.040296307,0.133527667,0
1496675388,56,2,-0.066519766,-0.14501358,0
1496677464,154,2,0.019561106,-0.08931139,0
1496685328,27,2,-0.00365104,-0.010826041,0
1496685604,138,2,-0.157952027,-0.102423984,1
1496687679,69,2,-0.147747619,-0.036282628,0
1496689531,118,2,-0.079462414,-0.0881082,1
1496691157,127,2,0.067419379,0.202837615,2
1496691430,146,2,-0.123142093,0.067298315,0
1496691670,24,2,0.176495958,-0.123908259,0
1496737714,131,2,0.063974922,-0.148428409,1
1496739468,145,2,0.072755227,-0.066676779,1
1496740248,146,2,0.077426362,-0.103486374,0
1496743806,149,2,-0.076974096,-0.207349041,2
1496745473,63,2,-0.09383502,0.019339729,0
1496746612,2,2,-0.101709738,0.028540538,0
1496746935,63,2,-0.106934194,-0.179283682,0
1496749316,144,2,0.080218764,0.10097192,0
1496749932,30,2,-0.07585861,-0.045067747,1
1496758925,120,2,-0.068718184,-0.092514228,1
1496760178,31,2,0.005658064,-0.174252737,0
1496761375,18,2,-0.034405006,-0.095080711,4
1496763600,102,2,0.103417048,-0.019408889,0
1496766363,152,2,-0.01185156,-0.040270115,1
1496768359,57,2,-0.009565038,-0.12903259,0
1496768696,67,2,-0.074454069,-0.144490299,0
1496768924,114,2,0.086535681,0.124268286,5
1496770250,33,2,0.000436246,-0.012245753,0
1496779249,67,2,0.136078095,-0.120876894,0
1496823262,138,2,0.069004014,-0.04627181,0
1496826690,28,2,-0.023495559,-0.089554329,0
1496829603,40,2,-0.170892289,0.197623791,2
1496831515,110,2,-0.07999448,0.009247244,1
1496837062,3,2,0.11573588,0.223971743,0
1496843459,24,2,0.111602703,-0.015141229,0
1496858696,94,2,0.111483484,0.163852481,0
1496861268,135,2,-0.124165443,0.132044561,0
1496862364,107,2,0.169771547,0.161166627,0
1496865492,75,2,-0.086835524,-0.093099022,0
1496866003,102,2,-0.098068814,0.246914525,1
1496867166,62,2,-0.09353827,0.06684308,0
1496867499,16,2,0.051367317,-0.141213939,1
1496909500,114,2,0.106304389,-0.052941655,0
1496909860,37,2,-0.116409167,0.129443942,1
1496911588,38,2,-0.117996051,0.026442181,1
1496918594,69,2,-0.023512245,-0.238523497,0
1496924464,36,2,0.108633241,0.008018534,2
1496929896,20,2,-0.019981567,-0.169072147,1
1496935362,8,2,0.120667855,-0.122210378,1
1496938609,130,2,-0.041855079,0.010013594,0
1496941074,114,2,0.009648523,0.045942223,0
1496941741,109,2,-0.002776108,0.010065613,0
1496942696,12,2,0.012529224,0.019844813,0
1496949081,111,2,0.027144034,-0.106049065,0
1496949783,39,2,-0.076493382,0.045467778,0
1496952698,51,2,0.033611526,0.001132188,0
1496955454,146,2,0.117255856,-0.121888869,1
1496996606,128,2,0.152415639,0.087923217,0
1497003878,128,2,-0.074862114,0.083606727,3
1497006504,24,2,-0.14949057,-0.13159713,0
1497008596,40,2,-0.038561334,0.058630916,0
1497008905,2,2,-0.018868279,0.074503964,0
1497012680,54,2,0.021907449,-0.069515616,0
1497016548,5,2,0.066161286,0.063292513,0
1497026615,66,2,0.018991009,-0.075634844,0
1497027372,85,2,0.034015746,-0.005289963,2
1497027682,143,2,-0.03244137,0.136945755,0
1497031306,127,2,0.027262473,-0.085021696,3
1497031810,36,2,-0.046184233,-0.077884881,1
1497033618,38,2,0.092810565,0.008956987,1
1497035293,6,2,-0.055878641,0.017484027,0
1497036476,133,2,-0.034333504,-0.182345065,0
1497037354,10,2,-0.068890188,-0.054737741,1
1497041869,107,2,-0.119728896,-0.153425286,0
1497092340,107,2,0.136437125,-0.09343667,2
1497101584,44,2,0.095955999,0.094970162,0
1497101734,124,2,0.188842358,-0.095976909,0
1497102862,101,2,-0.229326037,-0.035089193,0
1497111473,120,2,-0.034630057,-0.012291137,3
1497117301,88,2,0.091399394,-0.111976815,0
1497122026,114,2,0.02322916,-0.085047721,0
1497127315,71,2,-0.059518625,0.149218884,0
1497169281,120,2,0.056531432,-0.055410763,0
1497171812,68,2,-0.004151061,0.085597248,3
1497192679,36,2,-0.165090089,-0.066131476,0
1497192838,50,2,-0.077986803,-0.044781018,0
1497207292,109,2,-0.020637083,-0.029057874,0
1497207475,55,2,0.109678086,0.070014763,0
1497259788,45,2,-0.013247549,0.159736531,0
1497264789,32,2,-0.000518147,0.015781994,0
1497266625,111,2,0.030507041,0.075424613,0
1497269537,34,2,-0.016412255,0.072629059,0
1497274396,90,2,-0.189573468,0.064147331,0
1497274893,81,2,0.012305028,0.013423018,1
1497277133,33,2,0.1207764,-0.227700148,0
1497278340,135,2,0.055295138,-0.142926965,1
1497284000,2,2,0.100212132,0.094678059,0
1497284199,53,2,0.086729804,-0.140850853,0
1497286271,40,2,0.020919872,-0.041846738,0
1497287657,19,2,-0.128192502,-0.025621469,1
1497288253,34,2,0.030235352,-0.011595861,0
1497290833,121,2,0.067346514,-0.013454675,0
1497297804,54,2,0.000929141,-0.057026608,0
1497298401,104,2,0.151622702,0.07496158,0
1497342557,92,2,-0.026590339,-0.064632271,1
1497346503,98,2,0.096736936,-0.113021048,0
1497347912,103,2,0.06220416,-0.048244004,0
1497350776,17,2,0.030963016,0.190485824,0
1497357025,107,2,-0.046072845,-0.072016798,1
1497357365,24,2,0.003769849,-0.163665313,0
1497361017,66,2,-0.021892171,0.009818172,2
1497361036,48,2,-0.083609045,-0.022397966,0
1497365068,97,2,-0.001519075,-0.043961866,1
1497367865,122,2,0.188590762,0.02031362,0
1497373824,110,2,-0.072480005,-0.050587828,3
1497373913,97,2,-0.029428075,-0.123474026,2
1497377199,117,2,-0.167735427,-0.17516842,5
1497387308,80,2,0.140398082,-0.126513924,0
1497387330,134,2,-0.170451417,0.020496353,0
1497429827,93,2,0.033749841,-0.09170183,0
1497434411,37,2,0.217191597,0.164793308,0
1497442866,65,2,0.116457931,-0.059441405,1
1497446491,101,2,0.140699284,-0.089759749,0
1497446597,10,2,0.030386821,0.04241701,1
1497448630,20,2,0.176519046,0.018403212,0
1497452409,146,2,-0.080163755,0.118037012,1
1497452537,72,2,-0.013528693,0.05187905,0
1497453772,13,2,0.02294293,-0.110797802,0
1497457155,118,2,0.013511719,-0.059929474,0
1497459398,137,2,-0.125509273,-0.08142404,0
1497466225,8,2,0.088697215,-0.080981065,1
1497467377,10,2,0.11396604,-0.157470454,1
1497471395,43,2,0.056599721,0.001240573,1
1497473325,26,2,0.014312743,0.017693856,0
1497519107,52,2,0.018828583,-0.12197035,1
1497520046,28,2,0.169036588,-0.156806286,0
1497520662,62,2,0.097063124,0.003203821,0
1497520855,58,2,0.036827845,0.0770844,0
1497525589,57,2,-0.074333372,-0.007914579,0
1497528697,119,2,-0.045814357,-0.041433104,1
1497530223,55,2,0.048918647,0.053429734,0
1497532209,129,2,0.122997828,0.04704779,1
1497533999,69,2,0.068990023,-0.015200731,1
1497547574,119,2,0.101159565,-0.064489737,0
1497548823,57,2,0.01968698,0.245590126,0
1497551460,92,2,-0.04307675,-0.207441866,0
1497555355,33,2,-0.059900997,-0.034552972,0
1497555786,82,2,0.024869935,0.03477426,1
1497602932,121,2,0.020835698,0.030513406,0
1497604984,29,2,0.063792569,0.035121442,0
1497607839,67,2,-0.076982409,-0.143270291,0
1497608912,45,2,-0.005146473,0.05743149,1
1497611550,16,2,0.059646472,-0.112906538,0
1497614615,127,2,0.166020636,-0.090425947,0
1497615178,28,2,0.030027,0.071401667,0
1497622724,65,2,-0.081711415,-0.132616928,1
1497626140,54,2,0.069664303,0.033106587,2
1497632426,142,2,-0.104551559,-0.159673176,0
1497632506,15,2,0.006413344,0.026416663,2
1497641128,64,2,-0.024791982,0.081931283,1
1497641315,28,2,-0.307264516,0.125541116,0
1497718501,20,2,0.031833339,-0.043034007,1
1497726768,18,2,0.091636796,-0.061499858,0
1497788838,96,2,0.008227952,-0.139452666,0
1497794140,35,2,-0.170467866,0.12848682,1
1497799525,30,2,0.045538962,-0.070034906,0
1497799557,9,2,-0.010201001,0.030733205,0
1497800245,64,2,-0.074828116,-0.005502208,0
1497814859,152,2,0.133669587,0.213791484,0
1497817997,94,2,0.084870991,-0.064318718,1
1497860815,5,2,0.061304159,0.115174499,1
1497860949,6,2,0.180512696,-0.147146456,0
1497861086,103,2,-0.140995558,0.140571627,0
1497861979,40,2,-0.248547609,0.13662561,1
1497863593,122,2,0.036926428,0.152303883,3
1497866394,55,2,0.085229359,-0.00148642,0
1497873762,73,2,-0.146551583,0.103352396,0
1497881026,40,2,0.12928339,0.195378124,1
1497882773,23,2,-0.022673596,-0.093758494,0
1497891089,88,2,-0.095154967,0.06931035,0
1497892584,45,2,0.20870995,-0.090712453,1
1497892669,127,2,0.061610504,0.098725322,1
1497896555,6,2,-0.161789772,-0.055935158,0
1497899432,151,2,-0.021836055,0.018859967,1
1497901216,120,2,0.007695046,-0.308879115,0
1497953233,39,2,-0.032599205,0.036840233,1
1497953364,11,2,0.101620786,-0.066067107,1
1497957476,81,2,-0.033403697,-0.030130436,1
1497958705,5,2,-0.018676905,-0.078001224,0
1497959285,85,2,-0.016047273,-0.014332599,2
1497962722,8,2,0.083547655,-0.050305408,0
1497976399,8,2,0.154595326,-0.060613919,0
1497977023,55,2,0.110426783,-0.019391125,0
1497978965,144,2,0.148859646,-0.081255749,1
1497989722,19,2,0.054983451,0.069666641,0
1497991112,16,2,-0.152381949,0.041493769,0
1497992148,92,2,-0.037515378,-0.03792282,0
1498032703,81,2,0.106236316,-0.014144022,0
1498033663,126,2,0.055256269,0.098818897,1
1498046383,51,2,-0.264912244,-0.013795425,0
1498046905,3,2,-0.073247448,-0.054485136,1
1498048908,26,2,-0.120904394,0.07535703,1
1498052503,12,2,0.042186192,-0.00024345,0
1498059740,50,2,0.100620114,-0.079978403,0
1498061020,114,2,-0.102757372,-0.054516062,0
1498074907,117,2,0.18884823,-0.101678108,1
1498075806,97,2,0.101551898,0.158302338,1
1498076353,31,2,-0.042869064,-0.107531092,0
1498076689,38,2,0.091824506,0.163460334,1
1498078091,110,2,-0.267280925,0.087326043,1
1498128629,154,2,0.12091861,-0.292897149,0
1498128755,117,2,-0.131526657,0.024350979,0
1498130134,69,2,-0.071956775,-0.014929464,0
1498142427,89,2,0.093960785,-0.155393298,1
1498144216,15,2,-0.130304319,0.013247848,0
1498144887,31,2,0.075856493,0.128250685,0
1498147475,122,2,-0.048110143,0.058738476,0
1498147944,63,2,0.130782845,-0.209596898,0
1498155922,45,2,0.059547996,0.013380628,1
1498157598,11,2,-0.006724627,-0.061557559,0
1498158015,103,2,-2.19E-05,-0.170958716,0
1498162753,127,2,0.088234991,0.082669978,2
1498164373,138,2,0.180080154,-0.01516025,3
1498205624,41,2,-0.105765964,-0.158563372,1
1498207383,64,2,-0.0043828,0.020382827,1
1498222664,80,2,-0.106935007,-0.012270951,0
1498224644,21,2,0.149999187,0.138311107,0
1498227682,10,2,-0.056816176,0.08784936,0
1498230666,49,2,0.011628262,-0.034621908,1
1498236442,145,2,0.02808339,0.150914986,0
1498237250,54,2,0.088565812,-0.170890202,1
1498238356,39,2,0.086765555,-0.070842328,0
1498239951,103,2,0.057031288,-0.055003667,3
1498244190,18,2,0.036098795,0.065522066,0
1498245916,89,2,-0.083871248,0.033934175,1
1498248843,50,2,0.043616023,0.050941679,0
1498249505,137,2,-0.061546873,-0.091923146,2
1498292830,134,2,-0.009104508,-0.019384045,0
1498303227,106,2,0.003061053,0.095515802,0
1498309432,35,2,-0.012368416,-0.021172485,0
1498314735,103,2,-0.013625359,0.140420572,0
1498317969,133,2,0.007069802,-0.096394636,1
1498333077,58,2,0.161441823,-0.068726254,3
1498336612,37,2,-0.002299647,-0.042568912,0
1498336856,80,2,-0.063225819,0.003138695,0
1498337627,86,2,-0.009095508,0.036097809,2
1498386277,119,2,-0.094199013,-0.149901726,1
1498391827,13,2,-0.060686768,0.197066822,0
1498401131,144,2,0.090080518,-0.107125311,0
1498410698,13,2,0.123402437,0.04801299,1
1498416239,6,2,0.075961766,-0.040611384,0
1498465297,34,2,-0.132096368,0.016503747,2
1498469995,62,2,-0.042679632,0.070821093,0
1498478001,19,2,0.087331362,-0.061392256,0
1498478297,106,2,0.041035783,0.114868228,2
1498479648,107,2,-0.055465522,0.04886408,0
1498484068,80,2,0.018629249,0.035744895,1
1498485998,150,2,0.094140499,0.11800942,0
1498487917,128,2,-0.184763348,0.090631656,0
1498487955,103,2,0.249450074,0.007486667,0
1498488848,89,2,-0.061432424,0.050319444,0
1498492528,146,2,-0.013027135,-0.067090634,1
1498496040,27,2,0.050693161,0.03858819,0
1498502763,153,2,0.00751264,-0.090686944,0
1498504549,68,2,0.070340792,-0.095193317,0
1498505874,122,2,-0.118820468,-0.044321004,0
1498550651,107,2,-0.062423397,-0.039454226,0
1498553732,132,2,0.114383713,0.134531563,0
1498554562,88,2,-0.175824429,-0.173200878,0
1498561556,83,2,0.04267645,0.109546018,0
1498565585,135,2,0.004134648,-0.050941606,0
1498566993,89,2,0.20511977,-0.113705713,0
1498567558,124,2,0.055207183,-0.081258075,1
1498569972,151,2,-0.069673002,0.0312476,0
1498571094,145,2,0.082307574,0.012616213,3
1498572444,63,2,-0.10716141,0.032057833,0
1498583956,34,2,-0.131074072,-0.007638908,0
1498588823,55,2,-0.045711529,0.267144403,0
1498589075,18,2,-0.046737903,-0.095179852,1
1498592695,9,2,-0.073447461,0.003280827,0
1498593104,132,2,0.080024096,0.107476743,1
1498593758,121,2,-0.024716977,-0.058411482,0
1498641376,4,2,0.003802121,-0.124872501,0
1498644360,2,2,0.192958841,0.105665532,1
1498648780,101,2,-0.092599924,-0.083513675,0
1498653556,19,2,0.173497601,-0.069178328,0
1498657025,145,2,0.019969677,0.144145515,0
1498658803,62,2,0.135897701,0.123798656,0
1498659265,127,2,0.048876371,0.094908914,1
1498662374,89,2,0.079710744,-0.020909736,0
1498663144,83,2,0.102764621,-0.055930482,0
1498663749,89,2,0.124019521,0.077490705,0
1498664586,121,2,0.047023897,0.087585618,0
1498671833,62,2,-0.101593898,0.0667468,1
1498672314,78,2,0.091162922,0.090307886,0
1498673100,92,2,-0.057158716,-0.200779085,2
1498674130,116,2,0.047217062,-0.073009736,0
1498729131,96,2,0.006229898,-0.056752475,0
1498729202,134,2,-0.003734624,0.046972175,1
1498729974,127,2,0.058738914,-0.010969793,3
1498730213,6,2,-0.147596388,-0.040152654,1
1498731104,144,2,-0.13537933,0.047492983,1
1498733676,126,2,-0.102685211,0.096217834,0
1498734091,96,2,-0.06742042,-0.006189754,0
1498734159,122,2,0.051406387,0.013828811,0
1498735976,3,2,0.081603901,-0.02149589,1
1498749717,57,2,-0.17133139,0.011021855,0
1498752019,76,2,-0.10347449,-0.083177535,1
1498757005,119,2,-0.18186177,0.007701051,2
1498758820,116,2,0.055469002,-0.010886542,0
1498765199,67,2,0.102554742,0.083276309,0
1498813674,97,2,0.000298108,0.027757039,2
1498814516,24,2,0.087959612,0.243779109,0
1498815323,42,2,-0.152442561,0.117202723,0
1498819738,17,2,-0.187726161,0.219490068,0
1498820652,150,2,0.110800186,0.077333604,0
1498823140,89,2,-0.056294804,0.049283276,0
1498828263,99,2,-0.033528736,0.05962828,0
1498830803,118,2,0.038938113,0.002388814,5
1498831554,142,2,-0.084171613,-0.022709942,0
1498838015,15,2,0.083570924,0.161521923,0
1498838337,11,2,-0.070629823,0.03157349,1
1498839782,151,2,-0.055747886,-0.133386054,2
1498842928,118,2,0.080529608,0.010673525,1
1498853537,77,2,0.012705455,-0.099131875,0
1498898358,78,2,-0.064252821,-0.053063245,1
1498906948,74,2,-0.132653398,0.033491301,0
1498908058,6,2,-0.09083895,0.208512673,0
1498908678,44,2,-0.078671378,0.011995579,1
1498911924,126,2,-0.068461732,-0.02950847,0
1498919856,135,2,-0.028110314,0.025945935,0
1498924861,145,2,-0.113852236,-0.003681657,0
1498990343,50,2,0.005677569,0.066540334,1
1498991974,4,2,-0.022770449,-0.122684795,0
1498995598,33,2,0.022926511,0.032725506,1
1498997530,26,2,-0.015064424,0.044620964,4
1499001445,134,2,-0.023521396,-0.067298416,1
1499003572,78,2,0.040176195,-0.12402943,0
1499012909,67,2,-0.019083566,0.139369244,2
1499025600,135,2,0.020717717,0.108398671,0
1499028551,122,2,-0.078975004,0.139531205,0
1499070498,48,2,0.105392153,-0.05956358,0
1499074276,111,2,-0.115579064,0.04647877,0
1499074460,126,2,-0.006954066,-0.033602261,0
1499074686,51,2,0.083095642,0.150929643,0
1499083893,28,2,0.086278457,0.036344682,0
1499085773,60,2,-0.084851689,0.041632159,1
1499086960,40,2,-0.098652719,0.127518451,0
1499089017,135,2,-0.145020233,0.024478929,1
1499089850,31,2,0.094416244,0.107720217,0
1499093635,37,2,0.100183124,-0.021047524,0
1499094228,37,2,-0.119389505,-0.035192459,0
1499097302,37,2,-0.100317006,-0.16373911,0
1499100942,75,2,-0.078254214,-0.124529734,2
1499106144,17,2,0.036211964,-0.053811861,1
1499111118,5,2,0.128961528,0.132216073,0
1499113173,30,2,0.092892814,0.041112497,0
1499155952,48,2,0.077712008,0.014846037,0
1499157143,59,2,-0.059824223,-0.149286811,1
1499157586,90,2,0.135267695,-0.11862346,0
1499159488,35,2,0.071899188,0.072861309,2
1499160784,118,2,-0.14603367,-0.051745915,0
1499164004,132,2,-0.112997267,-0.022128145,1
1499170888,102,2,0.117886532,0.090779074,0
1499175590,5,2,0.123687232,0.129290575,0
1499179578,55,2,-0.014486601,0.117119858,0
1499179814,15,2,0.034524556,-0.15389952,0
1499180384,38,2,0.00764515,0.092244058,0
1499184149,56,2,0.111201571,0.000260072,0
